task,sub,condition,a,v,t,st,alpha
stroop,2025,incongruent,2.5806832,5.6544285,0.25856677,0.08905674,1.3563087
stroop,2026,incongruent,3.0494404,5.6285295,0.729818,0.1368326,1.4718424
stroop,2027,incongruent,2.7004516,5.265417,0.30366746,0.11759818,1.5419863
stroop,2028,incongruent,2.0499701,3.3746495,0.21456032,0.10759211,1.3635868
stroop,2029,incongruent,2.4394348,5.2384186,0.27851602,0.09777555,1.3872027
stroop,2030,incongruent,2.4969196,5.9031262,0.28759295,0.09671912,1.4969615
stroop,2031,incongruent,2.4904547,4.9353,0.19219267,0.0980684,1.3701805
stroop,2032,incongruent,2.2237408,5.804494,0.23393758,0.087747976,1.4500954
stroop,2033,incongruent,2.1396427,5.908782,0.28874835,0.08438337,1.4050933
stroop,2034,incongruent,2.7658453,5.1935344,0.32331213,0.118107334,1.4810917
stroop,2035,incongruent,2.4760702,5.534954,0.24977155,0.100118615,1.5145974
stroop,2036,incongruent,2.2754817,4.7917776,0.30695885,0.10000145,1.4332708
stroop,2037,incongruent,1.7376916,5.043446,0.23101684,0.08358445,1.3187002
stroop,2038,incongruent,2.5985804,5.574443,0.25624424,0.10562027,1.4558184
stroop,2039,incongruent,2.2954817,6.403632,0.24702781,0.0810888,1.4740006
stroop,2040,incongruent,2.239636,6.2303104,0.24106671,0.08498014,1.4838152
stroop,2041,incongruent,2.2291138,6.3230534,0.2428585,0.08353572,1.4829061
stroop,2042,incongruent,2.9302168,4.280673,0.28097188,0.12596294,1.4746926
stroop,2043,incongruent,3.125956,4.3905716,0.30658144,0.13210154,1.4541337
stroop,2044,incongruent,2.950507,4.2904463,0.28338388,0.12806687,1.4497454
stroop,2045,incongruent,2.372932,5.84656,0.28122878,0.086511075,1.4277518
stroop,2046,incongruent,2.0155551,5.0473375,0.2551477,0.09686307,1.376301
stroop,2047,incongruent,2.0240088,5.5700874,0.23605078,0.089404866,1.4419075
stroop,2048,incongruent,3.1571412,3.8570628,0.35107934,0.15481997,1.5166081
stroop,2049,incongruent,2.2970262,6.113217,0.23316005,0.08854725,1.4953943
stroop,2050,incongruent,2.448599,4.6830807,0.28000018,0.11389029,1.356212
stroop,2051,incongruent,2.7772696,5.768131,0.4286109,0.112954415,1.4759226
stroop,2052,incongruent,2.9158196,5.1094656,0.33426428,0.12128479,1.5055867
stroop,2053,incongruent,2.2008557,5.8962965,0.23104928,0.07619564,1.3185687
stroop,2054,incongruent,2.0849066,6.654005,0.25005656,0.071779236,1.3886044
stroop,2055,incongruent,2.9619012,4.5862,0.3160163,0.1330922,1.5000057
stroop,2056,incongruent,1.3083506,3.4391868,0.2565101,0.10781629,1.2634845
stroop,2057,incongruent,2.420625,6.065566,0.25836045,0.089216396,1.4688334
stroop,2058,incongruent,2.7936287,5.5302377,0.31476456,0.109559774,1.4668738
stroop,2059,incongruent,2.5715902,5.607191,0.26665473,0.09589186,1.4659442
stroop,2060,incongruent,1.9097387,6.0722976,0.23304582,0.07599132,1.3889422
stroop,2061,incongruent,2.60901,4.032466,0.2729787,0.14374727,1.5080062
stroop,2062,incongruent,2.9936326,4.417697,0.33504543,0.13339712,1.5081384
stroop,2063,incongruent,2.6964993,6.0719795,0.35611433,0.0936659,1.4305015
stroop,2064,incongruent,2.9380312,3.5579972,0.27569655,0.14527114,1.5487466
stroop,2065,incongruent,1.9635092,6.390457,0.24624024,0.07932208,1.4430286
stroop,2066,incongruent,2.5678868,5.4003086,0.3060183,0.10778236,1.4155681
stroop,2067,incongruent,2.788517,4.88474,0.29288986,0.12122777,1.5135204
stroop,2068,incongruent,2.388668,5.2036667,0.28548905,0.10097354,1.4141252
stroop,2069,incongruent,2.500801,4.064082,0.3481744,0.12569788,1.481676
stroop,2070,incongruent,2.4423125,5.2518644,0.23122953,0.09821411,1.3746803
stroop,2071,incongruent,2.4394903,6.0576735,0.28221032,0.09398531,1.5095389
stroop,2072,incongruent,1.9714692,6.436939,0.24762635,0.07832142,1.4650404
stroop,2073,incongruent,2.914561,5.036313,0.29008302,0.11401105,1.4723976
stroop,2074,incongruent,2.020351,4.5066357,0.26489717,0.100615025,1.2693709
stroop,2075,incongruent,2.513644,6.101928,0.29188368,0.08855061,1.4775699
stroop,2076,incongruent,2.1203496,5.1890593,0.25939476,0.09672278,1.396672
stroop,2077,incongruent,3.0318675,3.0934253,0.23318884,0.1481918,1.5073286
stroop,2078,incongruent,2.7046602,5.4516706,0.24784528,0.098710276,1.4587642
stroop,2079,incongruent,2.429997,5.8278403,0.3379035,0.09586225,1.5108377
stroop,2080,incongruent,2.3721962,5.965701,0.23236391,0.09212739,1.4680471
stroop,2081,incongruent,2.7319634,4.8370943,0.2648331,0.11231718,1.5101008
stroop,2082,incongruent,2.0718596,4.03464,0.15964344,0.10123876,1.213259
stroop,2083,incongruent,2.4548078,4.916312,0.25980312,0.10363697,1.3177571
stroop,2084,incongruent,2.2888224,5.252875,0.24005158,0.1067445,1.4846221
stroop,2085,incongruent,2.7355785,5.612485,0.2523681,0.09644768,1.4394832
stroop,2086,incongruent,2.2092164,5.281871,0.20534658,0.09668658,1.4346945
stroop,2087,incongruent,1.748563,5.5914507,0.26626462,0.07861545,1.3322101
stroop,2088,incongruent,2.4067085,5.7537513,0.23552486,0.08739558,1.4675673
stroop,2089,incongruent,2.1539114,5.6328115,0.22392724,0.08324189,1.4548035
stroop,209,incongruent,2.522355,2.7741888,0.36016837,0.20176105,1.3128003
stroop,2090,incongruent,2.5723994,5.82541,0.24587247,0.09278716,1.4673278
stroop,2091,incongruent,2.7255595,5.0737505,0.26463258,0.10773198,1.4793408
stroop,2092,incongruent,2.5528255,5.6545353,0.34251782,0.106388494,1.5376469
stroop,2093,incongruent,2.423598,5.3993316,0.2715932,0.102035165,1.4514169
stroop,2094,incongruent,2.5490177,4.542012,0.27036887,0.11413154,1.5128596
stroop,2095,incongruent,2.4842281,4.2906675,0.21125801,0.111575216,1.3597693
stroop,2096,incongruent,2.082856,5.7110395,0.22127762,0.07866775,1.3320954
stroop,2097,incongruent,2.6480234,4.8616066,0.2787432,0.11423079,1.4231439
stroop,2098,incongruent,2.2357643,5.4657183,0.23544349,0.09487456,1.4524628
stroop,2099,incongruent,1.3425266,-0.5568676,0.5756818,0.45472348,1.2403386
stroop,2100,incongruent,2.251174,4.040251,0.24610598,0.102174915,1.325848
stroop,2101,incongruent,2.7425478,4.71471,0.33078402,0.13773553,1.4715767
stroop,2102,incongruent,2.254202,6.891953,0.3075686,0.07674028,1.4650561
stroop,2103,incongruent,2.4481163,6.2906647,0.27426925,0.08416534,1.4071668
stroop,2104,incongruent,2.0071104,6.6055484,0.26937187,0.075919695,1.4240993
stroop,2105,incongruent,2.7412171,4.7499166,0.23869258,0.115741424,1.4988626
stroop,2106,incongruent,1.9338145,6.564478,0.25050575,0.068629235,1.3546938
stroop,2107,incongruent,2.587056,5.2448406,0.25698036,0.10175904,1.4022849
stroop,2108,incongruent,2.2172108,5.407668,0.23191255,0.08604289,1.2892798
stroop,2109,incongruent,2.347868,6.2202125,0.29020795,0.08904759,1.5068432
stroop,211,incongruent,2.0471818,3.1429424,0.5728955,0.6939188,1.3964579
stroop,2110,incongruent,2.5229752,3.9727216,0.23036598,0.11783228,1.4919236
stroop,2111,incongruent,1.548385,4.2331414,0.25215775,0.10931742,1.3618517
stroop,2112,incongruent,2.1274152,6.4770975,0.26234376,0.07613614,1.4251142
stroop,2113,incongruent,2.5693555,5.3509893,0.29089212,0.11038219,1.4702549
stroop,2114,incongruent,2.4816704,3.2396607,0.3086995,0.12945074,1.4689829
stroop,2115,incongruent,2.1482618,5.4766674,0.21935047,0.08651235,1.407866
stroop,2116,incongruent,2.0955944,6.1719093,0.29760888,0.08092455,1.3955249
stroop,2117,incongruent,2.0328999,3.6282415,0.23931625,0.108734064,1.4433095
stroop,2118,incongruent,2.0030377,6.090817,0.23457709,0.07634711,1.3828897
stroop,2119,incongruent,2.223368,5.093178,0.26804316,0.09819213,1.3990408
stroop,212,incongruent,2.6994436,3.0473275,0.5090543,0.23027629,1.2743065
stroop,2120,incongruent,3.3858805,3.9100704,0.39934236,0.17472257,1.5077201
stroop,2121,incongruent,2.8621166,4.66623,0.3361479,0.12834477,1.4606904
stroop,2122,incongruent,2.5310836,4.1648445,0.25180197,0.116818994,1.4328061
stroop,2123,incongruent,2.3100328,5.102535,0.26160565,0.10456966,1.4237899
stroop,2124,incongruent,2.1561615,5.0456963,0.21045063,0.08527668,1.3236054
stroop,2125,incongruent,2.3519263,5.2572446,0.24551389,0.10409564,1.4955499
stroop,2126,incongruent,2.3464096,5.8179407,0.256892,0.09200496,1.3971187
stroop,2127,incongruent,2.7623024,4.4557276,0.33103117,0.13005318,1.5481507
stroop,2128,incongruent,2.002429,6.841673,0.22997999,0.06616557,1.3854715
stroop,2129,incongruent,2.7855701,4.660572,0.2646288,0.11988661,1.4915234
stroop,2130,incongruent,2.599344,4.936657,0.29200894,0.12046478,1.4830323
stroop,2131,incongruent,2.8978152,5.807015,0.30131382,0.09413248,1.3153582
stroop,2132,incongruent,2.440156,5.284592,0.24462458,0.105337344,1.4719131
stroop,2133,incongruent,2.525033,4.9454317,0.2490235,0.106226884,1.4485991
stroop,2134,incongruent,2.4692552,5.473113,0.24254757,0.098695174,1.5140381
stroop,2135,incongruent,2.073332,4.5616846,0.26033276,0.100487806,1.3676423
stroop,2136,incongruent,2.4081416,4.1296425,0.2547701,0.1168419,1.4043261
stroop,2137,incongruent,2.896228,4.869887,0.24647218,0.10687125,1.4068866
stroop,2138,incongruent,2.2386746,5.931199,0.27150226,0.086755835,1.4433452
stroop,2139,incongruent,2.0047407,6.3280826,0.23447815,0.07240428,1.3486953
stroop,2140,incongruent,2.260351,5.4138856,0.2510252,0.099698074,1.5048592
stroop,2141,incongruent,2.4127681,5.0006123,0.2477466,0.107672,1.4044359
stroop,2142,incongruent,2.5158687,4.4747777,0.23329881,0.10952027,1.4775062
stroop,2143,incongruent,2.4394827,5.476494,0.24211366,0.08978997,1.4114252
stroop,2144,incongruent,2.014545,4.0524592,0.20775568,0.10219092,1.4590768
stroop,215,incongruent,2.7878964,4.1054006,0.32590166,0.14590627,1.3664757
stroop,217,incongruent,2.0571635,1.7960527,0.39578956,0.2978376,1.1901026
stroop,220,incongruent,2.3993077,3.2302725,0.26697373,0.17105575,1.4080145
stroop,226,incongruent,2.3153734,2.9847596,0.2764853,0.16921946,1.3239462
stroop,227,incongruent,2.368211,2.9041693,0.45650244,0.23477317,1.2089744
stroop,229,incongruent,1.9765525,2.0059419,0.4228837,0.25402263,1.1851978
stroop,231,incongruent,2.7645612,3.02922,0.29479584,0.18139152,1.4228483
stroop,234,incongruent,2.4838755,2.8139734,0.4403183,0.2784986,1.3042308
stroop,237,incongruent,2.814716,3.4377742,0.36060652,0.18096495,1.3397708
stroop,239,incongruent,2.6340463,3.7397196,0.2889936,0.15441096,1.4827521
stroop,243,incongruent,2.8219714,2.8267655,0.35441396,0.19269502,1.4698969
stroop,245,incongruent,2.342008,2.7907808,0.36268595,0.29303306,1.4369847
stroop,252,incongruent,2.3301582,2.7627623,0.25581092,0.16421431,1.4556645
stroop,253,incongruent,2.2720618,2.8696978,0.27616653,0.16460577,1.347693
stroop,254,incongruent,2.3251934,3.6870508,0.32271436,0.16855389,1.2910086
stroop,256,incongruent,2.1737738,3.2156706,0.41090003,0.16984054,1.1836822
stroop,259,incongruent,2.6827755,3.1079922,0.35752738,0.1755884,1.3518
stroop,263,incongruent,2.8540094,2.7433226,0.37667507,0.2334156,1.4141245
stroop,265,incongruent,1.9010694,1.9653678,0.42882645,0.3679948,1.226504
stroop,273,incongruent,2.4903,3.2512128,0.26450408,0.17501906,1.4352854
stroop,280,incongruent,2.6286986,3.0191283,0.5014199,0.2665953,1.2942823
stroop,284,incongruent,3.1331937,4.067548,0.36729413,0.15760705,1.4039255
stroop,285,incongruent,3.1435857,2.7072349,0.27153754,0.25835285,1.1026978
stroop,291,incongruent,3.103736,3.0959015,0.44941422,0.25321597,1.3427228
stroop,301,incongruent,3.2192523,3.8905203,0.32488433,0.16102007,1.5110453
stroop,306,incongruent,2.0605042,2.0277505,0.36261666,0.20363817,1.1418655
stroop,309,incongruent,2.454033,2.7173672,0.57428324,0.39887503,1.2422242
stroop,312,incongruent,3.0720613,2.8096943,0.2754651,0.21266307,1.4551718
stroop,316,incongruent,2.6916215,2.6487617,0.37023085,0.24941699,1.1804954
stroop,320,incongruent,3.1428752,3.7724764,0.3886183,0.1893119,1.4768943
stroop,322,incongruent,2.180623,2.2960625,0.36263174,0.18869217,1.3399538
stroop,324,incongruent,2.0984318,2.6224604,0.28418478,0.18884125,1.3358749
stroop,330,incongruent,2.9155726,3.7820778,0.52853864,0.20011674,1.3646219
stroop,331,incongruent,2.7660398,3.537641,0.67725617,0.20826727,1.2867908
stroop,332,incongruent,2.520833,3.1968904,0.48218596,0.20965366,1.214406
stroop,336,incongruent,2.7458484,3.5134835,0.3589041,0.16836084,1.3883878
stroop,339,incongruent,2.6271174,3.736404,0.36643153,0.18259598,1.3729529
stroop,345,incongruent,2.1981902,4.1199226,0.28902793,0.12781918,1.3888698
stroop,349,incongruent,2.416349,3.0393996,0.33398014,0.20194593,1.3481591
stroop,350,incongruent,2.3515413,2.8974514,0.27372348,0.19722275,1.4657216
stroop,355,incongruent,3.178758,3.366725,0.42601877,0.22713086,1.397393
stroop,356,incongruent,2.5320275,2.7846763,0.44876018,0.26834768,1.2536836
stroop,367,incongruent,3.3330169,3.6133962,0.43499053,0.2352865,1.4854736
stroop,369,incongruent,2.5643802,2.7243338,0.3115377,0.18256775,1.388857
stroop,370,incongruent,2.0977767,2.5098155,0.3670758,0.20092493,1.1474909
stroop,375,incongruent,3.0563838,3.1096613,0.45045322,0.25838822,1.3784181
stroop,377,incongruent,1.8936617,2.4394684,0.27979022,0.17573786,1.2448294
stroop,380,incongruent,2.547409,2.7950222,0.33318472,0.21159418,1.4169024
stroop,387,incongruent,2.708106,2.9153595,0.4861495,0.24722478,1.2582642
stroop,398,incongruent,2.5067992,2.9573865,0.28089815,0.1633246,1.4026341
stroop,400,incongruent,2.2555752,2.199795,0.37871146,0.25526178,1.2499311
stroop,405,incongruent,2.1567585,3.1457014,0.286685,0.15266362,1.3831483
stroop,407,incongruent,2.5154526,2.9900339,0.30773875,0.17685771,1.4223686
stroop,408,incongruent,2.0241685,2.5948253,0.4025193,0.20198649,1.2367432
stroop,410,incongruent,3.442657,3.5894232,0.38446292,0.19453739,1.530215
stroop,411,incongruent,2.1105843,1.6691048,0.26958632,0.2898816,0.94859576
stroop,412,incongruent,2.2473485,3.526053,0.2930566,0.15328178,1.3118428
stroop,414,incongruent,2.525299,3.4666927,0.30557415,0.18220434,1.4338082
stroop,418,incongruent,2.3443446,2.451269,0.33808774,0.22977288,1.3090696
stroop,420,incongruent,2.4586592,3.3185775,0.45745957,0.19499406,1.2745143
stroop,421,incongruent,2.737535,3.2077367,0.2778074,0.14425194,1.4665544
stroop,424,incongruent,2.2005973,2.0566943,0.44769126,0.32044107,1.071177
stroop,427,incongruent,2.2395496,2.397213,0.37620223,0.21927884,1.1988733
stroop,432,incongruent,2.1180053,2.722283,0.24607806,0.15163775,1.4130532
stroop,433,incongruent,2.5378668,2.7606425,0.2932168,0.1874165,1.336993
stroop,438,incongruent,2.07337,2.0688791,0.4427404,0.3404755,1.1992012
stroop,439,incongruent,3.0760503,3.6052685,0.40479657,0.19699603,1.4537926
stroop,444,incongruent,2.6446133,2.4538136,0.36185503,0.29013878,1.2675674
stroop,445,incongruent,2.851146,2.6853085,0.41295388,0.29350877,1.3662612
stroop,455,incongruent,3.1051395,3.1708374,0.3071426,0.20540187,1.5440834
stroop,456,incongruent,3.0991397,3.7483997,0.41123286,0.19672579,1.4397699
stroop,460,incongruent,3.0727634,4.5654907,0.32974103,0.14052959,1.4745053
stroop,462,incongruent,2.422107,2.9698563,0.3208923,0.17938428,1.3395307
stroop,465,incongruent,2.3011768,2.3779254,0.38340122,0.27384675,1.3398632
stroop,475,incongruent,2.8790438,3.194583,0.36325413,0.17910835,1.4658257
stroop,483,incongruent,3.134674,3.3091917,0.33830735,0.19856556,1.4238061
stroop,485,incongruent,2.6311915,3.4622188,0.29159674,0.15793115,1.3300788
stroop,486,incongruent,2.7904058,3.486254,0.5606173,0.2217032,1.3508819
stroop,489,incongruent,2.1692023,2.6569319,0.43587315,0.21182716,1.1791486
stroop,500,incongruent,2.8552988,3.1649737,0.32961082,0.19792795,1.4684167
stroop,502,incongruent,2.9645176,3.5763292,0.3870671,0.20064682,1.4118977
stroop,504,incongruent,2.7187407,3.1407394,0.55142576,0.23241371,1.1814569
stroop,506,incongruent,2.6919158,3.2878184,0.30496526,0.18031552,1.3576323
stroop,510,incongruent,2.8016644,4.082897,0.21085006,0.116482966,1.4323024
stroop,514,incongruent,2.541129,2.587839,0.30748117,0.19351639,1.3409138
stroop,517,incongruent,2.2728574,2.5052578,0.4638265,0.3551404,1.246384
stroop,521,incongruent,2.7023542,2.8569489,0.5010172,0.25840312,1.2056128
stroop,524,incongruent,2.360996,2.6882088,0.34076443,0.1964933,1.3074157
stroop,527,incongruent,2.9763258,2.9891248,0.4717936,0.2983306,1.3408341
stroop,532,incongruent,2.578592,3.3082001,0.38954195,0.20483968,1.390483
stroop,533,incongruent,2.474336,3.4400554,0.33619654,0.17691007,1.4013108
stroop,534,incongruent,2.9201338,3.572496,0.34783974,0.17467047,1.377947
stroop,536,incongruent,2.0774498,2.67449,0.24655595,0.16062455,1.4381561
stroop,537,incongruent,2.3832476,2.4814718,0.35944897,0.27341586,1.4412212
stroop,539,incongruent,2.9230292,3.14071,0.25762194,0.16897428,1.5495301
stroop,540,incongruent,2.5974865,3.0832713,0.43119407,0.20477864,1.2616949
stroop,541,incongruent,2.2044783,3.133955,0.38229823,0.18954921,1.2800729
stroop,542,incongruent,2.5233147,3.2815616,0.2847454,0.15575257,1.3523575
stroop,574,incongruent,2.2035608,2.9278584,0.30845508,0.18456483,1.2920853
stroop,578,incongruent,2.9130452,3.2347982,0.60033005,0.31031293,1.3372028
stroop,5885,incongruent,1.6239742,3.8006897,0.15660645,0.0964715,1.4883672
stroop,5886,incongruent,2.0027077,2.644366,0.18916875,0.11336202,1.5123928
stroop,5887,incongruent,2.3278656,2.3879888,0.21737666,0.1303015,1.5618016
stroop,5888,incongruent,1.8861195,3.4484935,0.1695516,0.09949679,1.4813946
stroop,5889,incongruent,2.2032955,3.2583683,0.20385988,0.11405047,1.5128107
stroop,5890,incongruent,1.9281001,2.5832322,0.20099263,0.12547232,1.5292352
stroop,5891,incongruent,1.5402309,2.9690876,0.16260785,0.110828474,1.5153831
stroop,5892,incongruent,1.665208,2.3941872,0.17328063,0.11165847,1.5112857
stroop,5893,incongruent,2.021083,4.004546,0.16818975,0.101389594,1.508455
stroop,5894,incongruent,1.7732728,4.55925,0.1519372,0.09070322,1.4187931
stroop,5895,incongruent,2.2476926,4.698553,0.17071135,0.102000214,1.5593612
stroop,5896,incongruent,1.9065872,5.271755,0.1660542,0.08785133,1.4897094
stroop,5897,incongruent,2.2227254,4.537527,0.18562983,0.10890563,1.5361598
stroop,5898,incongruent,2.3842661,4.302865,0.1976308,0.105897345,1.5015336
stroop,5899,incongruent,1.914374,2.9272234,0.18481395,0.1185647,1.5287608
stroop,5900,incongruent,2.1817641,4.6833963,0.19081394,0.10447309,1.5303369
stroop,5901,incongruent,2.0155478,4.526683,0.18264553,0.09556675,1.4841738
stroop,5902,incongruent,1.6867995,3.5465558,0.1659317,0.1006495,1.5188348
stroop,5903,incongruent,2.0370078,4.45721,0.15880153,0.09255236,1.3877875
stroop,5904,incongruent,2.0859509,3.0702565,0.20077792,0.11984435,1.5185426
stroop,5905,incongruent,2.1244256,3.5199459,0.18818143,0.11006712,1.5166374
stroop,5906,incongruent,2.5731246,2.4574187,0.22477242,0.15426779,1.5098845
stroop,5907,incongruent,1.949522,2.4465861,0.19425623,0.12007262,1.521956
stroop,5908,incongruent,2.0681624,2.8819072,0.1825437,0.11658062,1.520724
stroop,5909,incongruent,2.2220356,3.5480518,0.17897448,0.113015756,1.5453231
stroop,5910,incongruent,2.1926274,3.452568,0.18526202,0.11432875,1.4904022
stroop,5911,incongruent,1.8878505,3.3400261,0.17710161,0.10503971,1.5026447
stroop,5912,incongruent,2.1066737,5.208079,0.17174962,0.089628026,1.4551742
stroop,5913,incongruent,1.8403509,6.0193887,0.16050562,0.07760253,1.4126406
stroop,5914,incongruent,2.2225552,4.4407797,0.18084987,0.09956671,1.4512873
stroop,5915,incongruent,2.2512593,3.7979336,0.19260807,0.108317465,1.5239666
stroop,5916,incongruent,1.9846711,4.2291408,0.18986033,0.09687746,1.4689562
stroop,5917,incongruent,2.1026278,4.38018,0.18238537,0.0974359,1.4470545
stroop,5918,incongruent,2.0812721,3.920764,0.17973818,0.10466889,1.5084579
stroop,5919,incongruent,2.2317996,3.9140043,0.19489072,0.110123314,1.4752772
stroop,5920,incongruent,2.1143603,4.642212,0.18174878,0.09267144,1.4178498
stroop,5921,incongruent,1.9217129,4.027568,0.16627096,0.10592351,1.5194751
stroop,5922,incongruent,1.7108431,3.1785276,0.17262007,0.1057304,1.5096176
stroop,63,incongruent,2.7787697,3.846529,0.26481655,0.14942041,1.4656932
stroop,65,incongruent,2.6867676,2.9754305,0.56300354,0.26089564,1.2728484
stroop,67,incongruent,2.897257,3.269922,0.3099987,0.1745975,1.4508215
stroop,69,incongruent,2.4815598,3.137609,0.28654766,0.17182207,1.4441032
